1	0.142857142857
2	0.142857142857
3	0.142857142857
4	0.142857142857
5	0.142857142857
6	0.142857142857
7	0.142857142857
8	0.142857142857
9	0.142857142857
10	0.285714285714
11	0.285714285714
12	0.142857142857
13	0.142857142857
14	0.142857142857
15	0.142857142857
16	0.142857142857
17	0.142857142857
18	0.142857142857
19	0.142857142857
20	0.142857142857
21	0.142857142857
22	0.142857142857
23	0.142857142857
24	0.142857142857
25	0.142857142857
26	0.142857142857
27	0.142857142857
28	0.142857142857
29	0.142857142857
30	0.142857142857
31	0.142857142857
32	0.142857142857
33	0.142857142857
34	0.142857142857
35	0.142857142857
36	0.142857142857
37	0.142857142857
38	0.142857142857
39	0.142857142857
40	0.142857142857
41	0.142857142857
42	0.142857142857
43	0.142857142857
44	0.142857142857
45	0.142857142857
46	0.142857142857
47	0.142857142857
48	0.142857142857
49	0.142857142857
50	0.142857142857
51	0.142857142857
52	0.142857142857
53	0.142857142857
54	0.142857142857
55	0.142857142857
56	0.142857142857
57	0.142857142857
58	0.142857142857
59	0.142857142857
60	0.142857142857
61	0.142857142857
62	0.142857142857
63	0.142857142857
64	0.142857142857
65	0.142857142857
66	0.142857142857
67	0.142857142857
68	0.142857142857
69	0.142857142857
70	0.142857142857
71	0.142857142857
72	0.285714285714
73	0.285714285714
74	0.285714285714
75	0.285714285714
76	0.428571428571
77	0.285714285714
78	0.428571428571
79	0.428571428571
80	0.428571428571
81	0.428571428571
82	0.285714285714
83	0.428571428571
84	0.428571428571
85	0.428571428571
86	0.285714285714
87	0.428571428571
88	0.428571428571
89	0.428571428571
90	0.428571428571
91	0.428571428571
92	0.428571428571
93	0.428571428571
94	0.428571428571
95	0.285714285714
96	0.428571428571
97	0.428571428571
98	0.428571428571
99	0.428571428571
100	0.428571428571
101	0.428571428571
102	0.428571428571
103	0.428571428571
104	0.428571428571
105	0.428571428571
106	0.428571428571
107	0.428571428571
108	0.428571428571
109	0.428571428571
110	0.428571428571
111	0.428571428571
112	0.428571428571
113	0.285714285714
114	0.428571428571
115	0.428571428571
116	0.428571428571
117	0.428571428571
118	0.428571428571
119	0.571428571429
120	0.571428571429
121	0.571428571429
122	0.428571428571
123	0.571428571429
124	0.571428571429
125	0.428571428571
126	0.571428571429
127	0.571428571429
128	0.714285714286
129	0.714285714286
130	0.714285714286
131	0.428571428571
132	0.714285714286
133	0.714285714286
134	0.714285714286
135	0.714285714286
136	0.571428571429
137	0.571428571429
138	0.571428571429
139	0.571428571429
140	0.714285714286
141	0.571428571429
142	0.571428571429
143	0.714285714286
144	0.714285714286
145	0.571428571429
146	0.714285714286
147	0.714285714286
148	0.714285714286
149	0.714285714286
150	0.714285714286
151	0.571428571429
152	0.714285714286
153	0.714285714286
154	0.714285714286
155	0.714285714286
156	0.857142857143
157	0.857142857143
158	0.714285714286
159	0.714285714286
160	0.857142857143
161	0.857142857143
162	0.571428571429
163	0.857142857143
164	0.857142857143
165	0.857142857143
166	0.857142857143
167	0.857142857143
168	0.714285714286
169	1.0
170	1.0
171	1.0
172	1.0
173	1.0
174	1.0
175	1.0
176	1.0
177	1.0
178	1.0
179	1.0
180	1.0
181	1.0
182	1.0
183	1.0
184	0.857142857143
185	0.857142857143
186	0.714285714286
187	0.857142857143
188	1.0
189	1.0
190	1.0
191	1.0
192	0.857142857143
193	1.0
194	1.0
195	0.428571428571
196	1.0
197	1.0
198	1.0
199	1.0
200	1.0
201	1.0
202	1.0
203	1.0
204	1.0
205	1.0
206	0.857142857143
207	0.857142857143
208	1.0
209	0.857142857143
210	1.0
211	1.0
212	1.0
213	1.0
214	0.714285714286
215	1.0
216	1.0
217	1.0
218	1.0
219	1.0
220	1.0
221	0.857142857143
222	1.0
223	1.0
224	1.0
225	1.0
226	1.0
227	1.0
228	1.0
229	1.0
230	1.0
231	1.0
232	1.0
233	1.0
234	1.0
235	1.0
236	0.714285714286
237	1.0
238	1.0
239	1.0
240	0.857142857143
241	0.714285714286
242	0.714285714286
243	1.0
244	1.0
245	1.0
246	1.0
247	0.857142857143
248	1.0
249	1.0
250	1.0
251	1.0
252	1.0
253	1.0
254	1.0
255	1.0
256	1.0
257	1.0
258	1.0
259	1.0
260	0.857142857143
261	1.0
262	1.0
263	1.0
264	1.0
265	0.857142857143
266	1.0
267	1.0
268	1.0
269	1.0
270	1.0
271	0.857142857143
272	1.0
273	1.0
274	1.0
275	1.0
276	0.857142857143
277	1.0
278	1.0
279	1.0
280	1.0
281	1.0
282	1.0
283	1.0
284	1.0
285	1.0
286	1.0
287	1.0
288	1.0
289	1.0
290	1.0
291	1.0
292	1.0
293	1.0
294	1.0
295	1.0
296	1.0
297	1.0
298	1.0
299	1.0
300	1.0
301	1.0
302	1.0
303	1.0
304	1.0
305	1.0
306	0.857142857143
307	1.0
308	1.0
309	1.0
310	1.0
311	0.142857142857
312	1.0
313	1.0
314	1.0
315	1.0
316	1.0
317	1.0
318	1.0
319	1.0
320	1.0
321	1.0
322	1.0
323	0.857142857143
324	1.0
325	1.0
326	1.0
327	1.0
328	1.0
329	0.857142857143
330	0.857142857143
331	0.857142857143
332	0.571428571429
333	0.857142857143
334	0.857142857143
335	0.857142857143
336	0.857142857143
337	0.571428571429
338	0.857142857143
339	0.857142857143
340	0.857142857143
341	0.857142857143
342	0.857142857143
343	0.857142857143
344	0.857142857143
345	0.714285714286
346	0.857142857143
347	0.857142857143
348	0.857142857143
349	0.857142857143
350	0.857142857143
351	0.142857142857
352	0.857142857143
353	0.857142857143
354	0.857142857143
355	0.857142857143
356	0.857142857143
357	0.857142857143
358	0.857142857143
359	0.857142857143
360	0.857142857143
361	0.857142857143
362	0.857142857143
363	0.857142857143
364	0.857142857143
365	0.714285714286
366	0.857142857143
367	0.857142857143
368	0.857142857143
369	0.857142857143
370	0.857142857143
371	0.857142857143
372	0.857142857143
373	0.857142857143
374	0.857142857143
375	0.857142857143
376	0.857142857143
377	0.857142857143
